ADC_filtered,ADC_diff,current,charging_time,time
740, -1, 16, 8.00, 134448412
740, 0, 16, 8.00, 134460564
739, -1, 16, 8.00, 134472512
738, -1, 16, 8.00, 134484572
738, 0, 16, 8.00, 134496572
739, 1, 16, 8.00, 134508592
736, -3, 16, 8.00, 134523440
736, 0, 16, 8.00, 134535500
736, 0, 16, 8.00, 134547532
735, -1, 16, 8.00, 134559548
735, 0, 16, 8.00, 134571616
735, 0, 16, 8.00, 134583628
738, 3, 16, 8.00, 134595656
785, 47, 16, 8.00, 134607684
825, 40, 16, 8.00, 134619780
781, -44, 16, 8.00, 134631948
768, -13, 16, 8.00, 134644040
757, -11, 16, 8.00, 134656132
754, -3, 16, 8.00, 134668364
750, -4, 16, 8.00, 134680516
746, -4, 16, 8.00, 134692664
746, 0, 16, 8.00, 134704788
742, -4, 16, 8.00, 134728144
740, -2, 16, 8.00, 134742956
739, -1, 16, 8.00, 134755016
738, -1, 16, 8.00, 134767152
737, -1, 16, 8.00, 134779220
737, 0, 16, 8.00, 134791292
735, -2, 16, 8.00, 134803380
735, 0, 16, 8.00, 134815516
734, -1, 16, 8.00, 134827584
733, -1, 16, 8.00, 134839716
733, 0, 16, 8.00, 134851856
732, -1, 16, 8.00, 134863884
731, -1, 16, 8.00, 134876024
730, -1, 16, 8.00, 134888084
730, 0, 16, 8.00, 134900224
729, -1, 16, 8.00, 134912308
730, 1, 16, 8.00, 134924444
729, -1, 16, 8.00, 134936532
733, 4, 16, 8.00, 134948596
785, 52, 16, 8.00, 134963380
811, 26, 16, 8.00, 134975560
763, -48, 16, 8.00, 134997712
757, -6, 16, 8.00, 135009804
751, -6, 16, 8.00, 135021868
749, -2, 16, 8.00, 135033952
747, -2, 16, 8.00, 135045956
745, -2, 16, 8.00, 135057948
743, -2, 16, 8.00, 135070016
741, -2, 16, 8.00, 135082028
741, 0, 16, 8.00, 135094104
740, -1, 16, 8.00, 135106112
739, -1, 16, 8.00, 135118188
737, -2, 16, 8.00, 135130260
737, 0, 16, 8.00, 135142340
735, -2, 16, 8.00, 135154348
735, 0, 16, 8.00, 135166488
735, 0, 16, 8.00, 135181236
734, -1, 16, 8.00, 135193244
733, -1, 16, 8.00, 135205316
732, -1, 16, 8.00, 135217384
732, 0, 16, 8.00, 135229528
731, -1, 16, 8.00, 135241608
731, 0, 16, 8.00, 135253604
731, 0, 16, 8.00, 135265620
730, -1, 16, 8.00, 135277652
730, 0, 16, 8.00, 135289720
733, 3, 16, 8.00, 135301660
788, 55, 16, 8.00, 135313604
828, 40, 16, 8.00, 135325724
787, -41, 16, 8.00, 135337836
773, -14, 16, 8.00, 135349928
763, -10, 16, 8.00, 135362036
760, -3, 16, 8.00, 135374196
756, -4, 16, 8.00, 135388964
753, -3, 16, 8.00, 135400964
752, -1, 16, 8.00, 135413032
749, -3, 16, 8.00, 135425048
748, -1, 16, 8.00, 135437112
747, -1, 16, 8.00, 135449104
745, -2, 16, 8.00, 135461168
744, -1, 16, 8.00, 135473188
743, -1, 16, 8.00, 135485196
743, 0, 16, 8.00, 135497268
741, -2, 16, 8.00, 135509284
741, 0, 16, 8.00, 135521420
740, -1, 16, 8.00, 135533440
740, 0, 16, 8.00, 135545576
738, -2, 16, 8.00, 135557596
738, 0, 16, 8.00, 135569668
738, 0, 16, 8.00, 135581628
737, -1, 16, 8.00, 135596440
736, -1, 16, 8.00, 135608512
735, -1, 16, 8.00, 135620660
735, 0, 16, 8.00, 135632672
738, 3, 16, 8.00, 135644676
763, 25, 16, 8.00, 135656620
838, 75, 16, 8.00, 135668664
805, -33, 16, 8.00, 135680844
772, -33, 16, 8.00, 135693072
763, -9, 16, 8.00, 135705224
759, -4, 16, 8.00, 135717304
754, -5, 16, 8.00, 135729384
751, -3, 16, 8.00, 135741532
750, -1, 16, 8.00, 135753676
747, -3, 16, 8.00, 135765816
745, -2, 16, 8.00, 135789920
743, -2, 16, 8.00, 135801992
743, 0, 16, 8.00, 135816824
742, -1, 16, 8.00, 135828776
741, -1, 16, 8.00, 135840852
740, -1, 16, 8.00, 135852928
739, -1, 16, 8.00, 135865064
738, -1, 16, 8.00, 135877124
738, 0, 16, 8.00, 135889188
737, -1, 16, 8.00, 135901220
736, -1, 16, 8.00, 135913288
736, 0, 16, 8.00, 135925356
735, -1, 16, 8.00, 135937296
735, 0, 16, 8.00, 135949380
735, 0, 16, 8.00, 135961468
735, 0, 16, 8.00, 135983536
737, 2, 16, 8.00, 135995496
797, 60, 16, 8.00, 136007516
838, 41, 16, 8.00, 136019544
787, -51, 16, 8.00, 136031580
771, -16, 16, 8.00, 136041456
759, -12, 16, 8.00, 136053684
755, -4, 16, 8.00, 136065856
752, -3, 16, 8.00, 136078004
749, -3, 16, 8.00, 136090072
747, -2, 16, 8.00, 136102160
745, -2, 16, 8.00, 136114188
744, -1, 16, 8.00, 136126272
743, -1, 16, 8.00, 136138328
742, -1, 16, 8.00, 136150400
740, -2, 16, 8.00, 136162412
740, 0, 16, 8.00, 136174488
740, 0, 16, 8.00, 136186492
739, -1, 16, 8.00, 136198444
738, -1, 16, 8.00, 136210452
737, -1, 16, 8.00, 136222524
736, -1, 16, 8.00, 136234592
736, 0, 16, 8.00, 136249424
736, 0, 16, 8.00, 136261444
735, -1, 16, 8.00, 136273388
734, -1, 16, 8.00, 136285396
734, 0, 16, 8.00, 136297488
733, -1, 16, 8.00, 136309444
732, -1, 16, 8.00, 136321452
734, 2, 16, 8.00, 136333452
740, 6, 16, 8.00, 136345400
846, 106, 16, 8.00, 136357404
792, -54, 16, 8.00, 136369532
770, -22, 16, 8.00, 136381640
757, -13, 16, 8.00, 136393744
753, -4, 16, 8.00, 136405844
750, -3, 16, 8.00, 136417844
749, -1, 16, 8.00, 136429856
745, -4, 16, 8.00, 136441868
743, -2, 16, 8.00, 136456560
742, -1, 16, 8.00, 136468568
740, -2, 16, 8.00, 136480580
740, 0, 16, 8.00, 136492636
738, -2, 16, 8.00, 136504584
738, 0, 16, 8.00, 136516592
737, -1, 16, 8.00, 136528616
736, -1, 16, 8.00, 136540624
735, -1, 16, 8.00, 136552696
734, -1, 16, 8.00, 136564704
734, 0, 16, 8.00, 136576776
734, 0, 16, 8.00, 136588728
734, 0, 16, 8.00, 136600748
733, -1, 16, 8.00, 136612696
732, -1, 16, 8.00, 136624692
732, 0, 16, 8.00, 136636832
731, -1, 16, 8.00, 136648852
731, 0, 16, 8.00, 136663672
731, 0, 16, 8.00, 136675692
766, 35, 16, 8.00, 136687776
834, 68, 16, 8.00, 136699956
787, -47, 16, 8.00, 136712064
760, -27, 16, 8.00, 136724296
753, -7, 16, 8.00, 136736524
749, -4, 16, 8.00, 136748592
745, -4, 16, 8.00, 136760664
743, -2, 16, 8.00, 136772676
742, -1, 16, 8.00, 136784820
738, -4, 16, 8.00, 136796960
736, -2, 16, 8.00, 136809092
735, -1, 16, 8.00, 136821164
733, -2, 16, 8.00, 136844644
733, 0, 16, 8.00, 136856716
731, -2, 16, 8.00, 136868740
731, 0, 16, 8.00, 136883676
731, 0, 16, 8.00, 136895704
729, -2, 16, 8.00, 136907724
730, 1, 16, 8.00, 136919864
728, -2, 16, 8.00, 136931936
727, -1, 16, 8.00, 136944076
726, -1, 16, 8.00, 136966196
726, 0, 16, 8.00, 136978204
725, -1, 16, 8.00, 136990216
725, 0, 16, 8.00, 137002216
727, 2, 16, 8.00, 137014312
732, 5, 16, 8.00, 137026336
843, 111, 16, 8.00, 137038408
788, -55, 16, 8.00, 137050608
767, -21, 16, 8.00, 137062776
756, -11, 16, 8.00, 137074872
751, -5, 16, 8.00, 137087108
746, -5, 16, 8.00, 137102020
744, -2, 16, 8.00, 137114160
740, -4, 16, 8.00, 137126228
741, 1, 16, 8.00, 137138368
739, -2, 16, 8.00, 137150392
738, -1, 16, 8.00, 137162464
737, -1, 16, 8.00, 137174596
736, -1, 16, 8.00, 137186596
735, -1, 16, 8.00, 137198740
734, -1, 16, 8.00, 137210816
733, -1, 16, 8.00, 137222888
732, -1, 16, 8.00, 137234896
733, 1, 16, 8.00, 137246968
731, -2, 16, 8.00, 137258988
731, 0, 16, 8.00, 137271000
730, -1, 16, 8.00, 137283020
730, 0, 16, 8.00, 137295020
729, -1, 16, 8.00, 137309736
728, -1, 16, 8.00, 137321736
728, 0, 16, 8.00, 137333812
728, 0, 16, 8.00, 137345832
731, 3, 16, 8.00, 137357776
781, 50, 16, 8.00, 137369796
856, 75, 16, 8.00, 137381916
788, -68, 16, 8.00, 137393960
771, -17, 16, 8.00, 137406048
763, -8, 16, 8.00, 137418216
758, -5, 16, 8.00, 137430236
755, -3, 16, 8.00, 137442248
752, -3, 16, 8.00, 137454252
750, -2, 16, 8.00, 137466264
747, -3, 16, 8.00, 137478336
746, -1, 16, 8.00, 137490352
745, -1, 16, 8.00, 137502424
743, -2, 16, 8.00, 137517168
742, -1, 16, 8.00, 137529240
742, 0, 16, 8.00, 137541240
741, -1, 16, 8.00, 137553196
741, 0, 16, 8.00, 137565212
739, -2, 16, 8.00, 137577228
738, -1, 16, 8.00, 137589292
737, -1, 16, 8.00, 137601296
736, -1, 16, 8.00, 137613296
735, -1, 16, 8.00, 137625312
735, 0, 16, 8.00, 137637380
735, 0, 16, 8.00, 137649324
733, -2, 16, 8.00, 137661412
733, 0, 16, 8.00, 137673564
733, 0, 16, 8.00, 137685640
737, 4, 16, 8.00, 137697720
799, 62, 16, 8.00, 137709736
835, 36, 16, 8.00, 137721844
773, -62, 16, 8.00, 137736792
762, -11, 16, 8.00, 137748944
753, -9, 16, 8.00, 137761188
751, -2, 16, 8.00, 137773272
748, -3, 16, 8.00, 137785424
745, -3, 16, 8.00, 137797568
743, -2, 16, 8.00, 137809704
743, 0, 16, 8.00, 137821768
741, -2, 16, 8.00, 137833776
740, -1, 16, 8.00, 137845916
738, -2, 16, 8.00, 137858068
737, -1, 16, 8.00, 137870200
736, -1, 16, 8.00, 137882336
734, -2, 16, 8.00, 137906316
734, 0, 16, 8.00, 137918392
734, 0, 16, 8.00, 137930404
734, 0, 16, 8.00, 137952396
732, -2, 16, 8.00, 137967024
731, -1, 16, 8.00, 137979096
731, 0, 16, 8.00, 137991188
730, -1, 16, 8.00, 138003140
729, -1, 16, 8.00, 138015220
731, 2, 16, 8.00, 138027352
761, 30, 16, 8.00, 138039380
848, 87, 16, 8.00, 138051560
790, -58, 16, 8.00, 138063744
773, -17, 16, 8.00, 138075972
765, -8, 16, 8.00, 138088136
759, -6, 16, 8.00, 138100148
756, -3, 16, 8.00, 138112228
755, -1, 16, 8.00, 138124236
752, -3, 16, 8.00, 138136244
750, -2, 16, 8.00, 138148316
748, -2, 16, 8.00, 138160384
746, -2, 16, 8.00, 138175200
745, -1, 16, 8.00, 138187332
744, -1, 16, 8.00, 138199472
743, -1, 16, 8.00, 138211484
742, -1, 16, 8.00, 138223552
742, 0, 16, 8.00, 138235624
740, -2, 16, 8.00, 138247708
740, 0, 16, 8.00, 138259716
739, -1, 16, 8.00, 138271672
737, -2, 16, 8.00, 138283676
738, 1, 16, 8.00, 138295680
737, -1, 16, 8.00, 138307636
735, -2, 16, 8.00, 138319772
735, 0, 16, 8.00, 138331764
735, 0, 16, 8.00, 138343780
734, -1, 16, 8.00, 138355740
746, 12, 16, 8.00, 138367752
851, 105, 16, 8.00, 138382552
790, -61, 16, 8.00, 138394688
771, -19, 16, 8.00, 138406784
763, -8, 16, 8.00, 138418880
757, -6, 16, 8.00, 138430888
755, -2, 16, 8.00, 138442968
752, -3, 16, 8.00, 138454980
749, -3, 16, 8.00, 138467052
748, -1, 16, 8.00, 138479056
746, -2, 16, 8.00, 138491056
744, -2, 16, 8.00, 138503056
743, -1, 16, 8.00, 138515044
742, -1, 16, 8.00, 138527044
741, -1, 16, 8.00, 138539052
740, -1, 16, 8.00, 138551064
740, 0, 16, 8.00, 138563072
740, 0, 16, 8.00, 138575020
739, -1, 16, 8.00, 138589660
738, -1, 16, 8.00, 138601728
738, 0, 16, 8.00, 138613808
738, 0, 16, 8.00, 138625756
737, -1, 16, 8.00, 138637704
737, 0, 16, 8.00, 138649716
736, -1, 16, 8.00, 138661672
735, -1, 16, 8.00, 138673668
734, -1, 16, 8.00, 138685668
745, 11, 16, 8.00, 138697748
812, 67, 16, 8.00, 138709860
803, -9, 16, 8.00, 138722024
765, -38, 16, 8.00, 138734092
757, -8, 16, 8.00, 138746252
752, -5, 16, 8.00, 138758268
749, -3, 16, 8.00, 138770348
746, -3, 16, 8.00, 138782420
743, -3, 16, 8.00, 138797252
741, -2, 16, 8.00, 138809404
740, -1, 16, 8.00, 138821548
738, -2, 16, 8.00, 138833680
737, -1, 16, 8.00, 138845820
737, 0, 16, 8.00, 138857964
736, -1, 16, 8.00, 138870040
735, -1, 16, 8.00, 138882056
734, -1, 16, 8.00, 138894200
734, 0, 16, 8.00, 138906336
732, -2, 16, 8.00, 138918348
732, 0, 16, 8.00, 138930484
732, 0, 16, 8.00, 138960884
731, -1, 16, 8.00, 138975740
731, 0, 16, 8.00, 138987872
730, -1, 16, 8.00, 138999960
729, -1, 16, 8.00, 139012108
735, 6, 16, 8.00, 139024248
827, 92, 16, 8.00, 139039068
777, -50, 16, 8.00, 139051248
753, -24, 16, 8.00, 139063492
748, -5, 16, 8.00, 139075728
744, -4, 16, 8.00, 139087808
740, -4, 16, 8.00, 139099944
738, -2, 16, 8.00, 139112076
737, -1, 16, 8.00, 139124208
735, -2, 16, 8.00, 139136348
734, -1, 16, 8.00, 139148488
732, -2, 16, 8.00, 139160568
732, 0, 16, 8.00, 139172720
730, -2, 16, 8.00, 139184728
730, 0, 16, 8.00, 139196868
728, -2, 16, 8.00, 139208888
728, 0, 16, 8.00, 139221040
727, -1, 16, 8.00, 139233128
726, -1, 16, 8.00, 139247992
726, 0, 16, 8.00, 139260132
726, 0, 16, 8.00, 139272232
724, -2, 16, 8.00, 139284256
724, 0, 16, 8.00, 139296388
724, 0, 16, 8.00, 139308404
724, 0, 16, 8.00, 139320428
724, 0, 16, 8.00, 139332448
727, 3, 16, 8.00, 139344512
812, 85, 16, 8.00, 139356532
849, 37, 16, 8.00, 139368640
795, -54, 16, 8.00, 139380756
779, -16, 16, 8.00, 139392916
768, -11, 16, 8.00, 139405088
764, -4, 16, 8.00, 139417308
762, -2, 16, 8.00, 139429448
757, -5, 16, 8.00, 139441528
755, -2, 16, 8.00, 139456392
754, -1, 16, 8.00, 139468452
751, -3, 16, 8.00, 139480528
750, -1, 16, 8.00, 139492604
750, 0, 16, 8.00, 139504748
749, -1, 16, 8.00, 139516772
748, -1, 16, 8.00, 139528836
747, -1, 16, 8.00, 139540964
746, -1, 16, 8.00, 139553032
745, -1, 16, 8.00, 139565116
745, 0, 16, 8.00, 139577200
743, -2, 16, 8.00, 139589276
743, 0, 16, 8.00, 139601412
741, -2, 16, 8.00, 139613420
741, 0, 16, 8.00, 139625500
741, 0, 16, 8.00, 139637592
741, 0, 16, 8.00, 139649668
741, 0, 16, 8.00, 139664444
784, 43, 16, 8.00, 139676532
861, 77, 16, 8.00, 139688704
803, -58, 16, 8.00, 139700804
774, -29, 16, 8.00, 139712956
766, -8, 16, 8.00, 139725196
760, -6, 16, 8.00, 139737344
756, -4, 16, 8.00, 139749488
754, -2, 16, 8.00, 139761628
752, -2, 16, 8.00, 139773772
750, -2, 16, 8.00, 139785900
748, -2, 16, 8.00, 139798044
747, -1, 16, 8.00, 139810176
745, -2, 16, 8.00, 139822316
743, -2, 16, 8.00, 139834472
743, 0, 16, 8.00, 139846612
742, -1, 16, 8.00, 139858692
741, -1, 16, 8.00, 139873604
740, -1, 16, 8.00, 139885760
740, 0, 16, 8.00, 139897916
739, -1, 16, 8.00, 139910008
740, 1, 16, 8.00, 139922144
738, -2, 16, 8.00, 139934232
737, -1, 16, 8.00, 139946380
737, 0, 16, 8.00, 139958528
735, -2, 16, 8.00, 139970644
735, 0, 16, 8.00, 139982792
736, 1, 16, 8.00, 139994872
828, 92, 16, 8.00, 140013732
795, -33, 16, 8.00, 140025848
762, -33, 16, 8.00, 140038036
756, -6, 16, 8.00, 140050204
751, -5, 16, 8.00, 140062284
747, -4, 16, 8.00, 140074368
745, -2, 16, 8.00, 140089268
743, -2, 16, 8.00, 140101340
741, -2, 16, 8.00, 140113476
740, -1, 16, 8.00, 140125616
738, -2, 16, 8.00, 140137764
738, 0, 16, 8.00, 140149856
736, -2, 16, 8.00, 140161944
736, 0, 16, 8.00, 140174080
735, -1, 16, 8.00, 140186168
734, -1, 16, 8.00, 140198248
732, -2, 16, 8.00, 140210392
732, 0, 16, 8.00, 140222552
732, 0, 16, 8.00, 140234644
731, -1, 16, 8.00, 140246656
731, 0, 16, 8.00, 140258736
730, -1, 16, 8.00, 140270832
729, -1, 16, 8.00, 140282984
729, 0, 16, 8.00, 140295064
729, 0, 16, 8.00, 140309892
733, 4, 16, 8.00, 140321988
783, 50, 16, 8.00, 140334016
796, 13, 16, 8.00, 140346124
767, -29, 16, 8.00, 140358300
756, -11, 16, 8.00, 140370468
749, -7, 16, 8.00, 140382640
745, -4, 16, 8.00, 140394728
742, -3, 16, 8.00, 140406828
741, -1, 16, 8.00, 140418968
738, -3, 16, 8.00, 140431048
737, -1, 16, 8.00, 140443124
736, -1, 16, 8.00, 140455264
735, -1, 16, 8.00, 140467352
734, -1, 16, 8.00, 140479436
734, 0, 16, 8.00, 140491508
733, -1, 16, 8.00, 140503540
732, -1, 16, 8.00, 140518360
731, -1, 16, 8.00, 140530436
730, -1, 16, 8.00, 140542516
730, 0, 16, 8.00, 140554660
728, -2, 16, 8.00, 140566692
728, 0, 16, 8.00, 140578776
728, 0, 16, 8.00, 140590804
727, -1, 16, 8.00, 140602832
726, -1, 16, 8.00, 140614924
726, 0, 16, 8.00, 140627016
726, 0, 16, 8.00, 140639044
737, 11, 16, 8.00, 140651056
810, 73, 16, 8.00, 140663172
817, 7, 16, 8.00, 140675364
770, -47, 16, 8.00, 140687400
762, -8, 16, 8.00, 140699568
757, -5, 16, 8.00, 140711664
752, -5, 16, 8.00, 140726620
748, -4, 16, 8.00, 140738772
746, -2, 16, 8.00, 140750932
745, -1, 16, 8.00, 140763080
743, -2, 16, 8.00, 140775232
742, -1, 16, 8.00, 140787368
741, -1, 16, 8.00, 140799512
740, -1, 16, 8.00, 140811656
738, -2, 16, 8.00, 140823744
738, 0, 16, 8.00, 140835900
738, 0, 16, 8.00, 140847988
736, -2, 16, 8.00, 140860072
736, 0, 16, 8.00, 140872224
734, -2, 16, 8.00, 140894992
734, 0, 16, 8.00, 140907132
732, -2, 16, 8.00, 140919156
733, 1, 16, 8.00, 140931308
732, -1, 16, 8.00, 140946176
732, 0, 16, 8.00, 140958320
734, 2, 16, 8.00, 140970408
748, 14, 16, 8.00, 140982504
822, 74, 16, 8.00, 140994692
780, -42, 16, 8.00, 141006880
765, -15, 16, 8.00, 141019116
756, -9, 16, 8.00, 141031364
749, -7, 16, 8.00, 141043496
743, -6, 16, 8.00, 141066892
741, -2, 16, 8.00, 141078972
740, -1, 16, 8.00, 141091052
738, -2, 16, 8.00, 141103144
737, -1, 16, 8.00, 141115220
735, -2, 16, 8.00, 141127288
735, 0, 16, 8.00, 141139424
734, -1, 16, 8.00, 141151448
734, 0, 16, 8.00, 141166368
732, -2, 16, 8.00, 141178388
731, -1, 16, 8.00, 141190536
731, 0, 16, 8.00, 141202616
731, 0, 16, 8.00, 141214716
730, -1, 16, 8.00, 141226820
729, -1, 16, 8.00, 141238824
729, 0, 16, 8.00, 141250968
728, -1, 16, 8.00, 141262996
728, 0, 16, 8.00, 141275080
728, 0, 16, 8.00, 141287168
729, 1, 16, 8.00, 141299196
779, 50, 16, 8.00, 141311224
848, 69, 16, 8.00, 141323356
780, -68, 16, 8.00, 141335544
767, -13, 16, 8.00, 141347788
759, -8, 16, 8.00, 141360020
753, -6, 16, 8.00, 141372092
750, -3, 16, 8.00, 141386912
747, -3, 16, 8.00, 141399000
746, -1, 16, 8.00, 141411152
744, -2, 16, 8.00, 141423224
742, -2, 16, 8.00, 141435304
740, -2, 16, 8.00, 141447384
739, -1, 16, 8.00, 141459480
738, -1, 16, 8.00, 141471560
738, 0, 16, 8.00, 141483620
737, -1, 16, 8.00, 141495644
736, -1, 16, 8.00, 141507732
735, -1, 16, 8.00, 141519820
735, 0, 16, 8.00, 141531888
733, -2, 16, 8.00, 141543924
733, 0, 16, 8.00, 141556004
732, -1, 16, 8.00, 141568036
732, 0, 16, 8.00, 141580108
731, -1, 16, 8.00, 141594864
730, -1, 16, 8.00, 141606948
730, 0, 16, 8.00, 141619024
734, 4, 16, 8.00, 141631044
782, 48, 16, 8.00, 141643068
801, 19, 16, 8.00, 141655192
769, -32, 16, 8.00, 141667384
757, -12, 16, 8.00, 141679552
749, -8, 16, 8.00, 141691728
746, -3, 16, 8.00, 141703796
743, -3, 16, 8.00, 141715884
740, -3, 16, 8.00, 141728032
738, -2, 16, 8.00, 141740124
737, -1, 16, 8.00, 141752216
735, -2, 16, 8.00, 141764288
734, -1, 16, 8.00, 141776360
733, -1, 16, 8.00, 141788440
733, 0, 16, 8.00, 141803264
731, -2, 16, 8.00, 141815360
730, -1, 16, 8.00, 141827432
729, -1, 16, 8.00, 141839512
729, 0, 16, 8.00, 141851668
729, 0, 16, 8.00, 141863760
728, -1, 16, 8.00, 141875776
727, -1, 16, 8.00, 141897688
726, -1, 16, 8.00, 141909764
725, -1, 16, 8.00, 141921844
725, 0, 16, 8.00, 141933916
725, 0, 16, 8.00, 141945956
727, 2, 16, 8.00, 141957912
791, 64, 16, 8.00, 141969996
864, 73, 16, 8.00, 141982180
802, -62, 16, 8.00, 141994368
775, -27, 16, 8.00, 142006544
764, -11, 16, 8.00, 142021600
761, -3, 16, 8.00, 142033844
758, -3, 16, 8.00, 142045932
754, -4, 16, 8.00, 142058076
753, -1, 16, 8.00, 142070224
751, -2, 16, 8.00, 142082376
749, -2, 16, 8.00, 142094528
749, 0, 16, 8.00, 142106688
745, -4, 16, 8.00, 142130616
744, -1, 16, 8.00, 142142764
744, 0, 16, 8.00, 142154856
743, -1, 16, 8.00, 142166956
742, -1, 16, 8.00, 142179108
741, -1, 16, 8.00, 142191172
740, -1, 16, 8.00, 142203320
740, 0, 16, 8.00, 142215468
740, 0, 16, 8.00, 142227564
738, -2, 16, 8.00, 142242416
738, 0, 16, 8.00, 142254564
737, -1, 16, 8.00, 142266656
737, 0, 16, 8.00, 142278808
742, 5, 16, 8.00, 142290904
801, 59, 16, 8.00, 142302988
827, 26, 16, 8.00, 142315164
791, -36, 16, 8.00, 142327348
777, -14, 16, 8.00, 142339584
768, -9, 16, 8.00, 142351816
764, -4, 16, 8.00, 142363968
762, -2, 16, 8.00, 142376120
759, -3, 16, 8.00, 142388280
756, -3, 16, 8.00, 142400440
754, -2, 16, 8.00, 142412576
752, -2, 16, 8.00, 142424720
751, -1, 16, 8.00, 142436864
750, -1, 16, 8.00, 142451784
749, -1, 16, 8.00, 142463936
748, -1, 16, 8.00, 142476084
747, -1, 16, 8.00, 142488212
746, -1, 16, 8.00, 142500360
746, 0, 16, 8.00, 142512512
744, -2, 16, 8.00, 142524608
744, 0, 16, 8.00, 142536764
743, -1, 16, 8.00, 142548856
742, -1, 16, 8.00, 142561000
742, 0, 16, 8.00, 142573132
742, 0, 16, 8.00, 142585228
742, 0, 16, 8.00, 142597324
742, 0, 16, 8.00, 142609428
744, 2, 16, 8.00, 142621520
798, 54, 16, 8.00, 142633608
798, 0, 16, 8.00, 142645788
767, -31, 16, 8.00, 142657880
752, -15, 16, 8.00, 142672868
747, -5, 16, 8.00, 142685120
743, -4, 16, 8.00, 142697292
741, -2, 16, 8.00, 142709436
739, -2, 16, 8.00, 142721584
738, -1, 16, 8.00, 142733724
737, -1, 16, 8.00, 142745872
735, -2, 16, 8.00, 142758028
734, -1, 16, 8.00, 142770192
733, -1, 16, 8.00, 142782344
732, -1, 16, 8.00, 142794484
731, -1, 16, 8.00, 142806636
730, -1, 16, 8.00, 142818780
730, 0, 16, 8.00, 142830924
730, 0, 16, 8.00, 142843020
729, -1, 16, 8.00, 142855120
728, -1, 16, 8.00, 142867264
728, 0, 16, 8.00, 142882132
727, -1, 16, 8.00, 142904064
726, -1, 16, 8.00, 142916140
726, 0, 16, 8.00, 142928220
725, -1, 16, 8.00, 142940316
727, 2, 16, 8.00, 142952476
780, 53, 16, 8.00, 142964504
813, 33, 16, 8.00, 142976676
770, -43, 16, 8.00, 142988864
751, -19, 16, 8.00, 143001096
746, -5, 16, 8.00, 143013340
743, -3, 16, 8.00, 143025488
738, -5, 16, 8.00, 143037632
738, 0, 16, 8.00, 143049788
736, -2, 16, 8.00, 143061884
734, -2, 16, 8.00, 143074032
733, -1, 16, 8.00, 143086176
732, -1, 16, 8.00, 143101068
730, -2, 16, 8.00, 143113228
729, -1, 16, 8.00, 143125372
728, -1, 16, 8.00, 143137516
728, 0, 16, 8.00, 143149660
728, 0, 16, 8.00, 143161752
727, -1, 16, 8.00, 143173848
725, -2, 16, 8.00, 143197264
725, 0, 16, 8.00, 143209352
724, -1, 16, 8.00, 143221368
724, 0, 16, 8.00, 143233448
723, -1, 16, 8.00, 143245472
722, -1, 16, 8.00, 143257560
722, 0, 16, 8.00, 143269704
722, 0, 16, 8.00, 143281716
752, 30, 16, 8.00, 143293736
836, 84, 16, 8.00, 143305852
776, -60, 16, 8.00, 143320720
761, -15, 16, 8.00, 143332948
754, -7, 16, 8.00, 143345124
747, -7, 16, 8.00, 143357208
746, -1, 16, 8.00, 143369304
743, -3, 16, 8.00, 143381384
741, -2, 16, 8.00, 143393452
739, -2, 16, 8.00, 143405528
738, -1, 16, 8.00, 143417608
737, -1, 16, 8.00, 143429696
736, -1, 16, 8.00, 143441776
735, -1, 16, 8.00, 143453852
734, -1, 16, 8.00, 143465988
734, 0, 16, 8.00, 143478128
732, -2, 16, 8.00, 143490228
732, 0, 16, 8.00, 143502312
730, -2, 16, 8.00, 143514340
731, 1, 16, 8.00, 143529188
730, -1, 16, 8.00, 143541220
729, -1, 16, 8.00, 143553304
728, -1, 16, 8.00, 143565376
728, 0, 16, 8.00, 143577452
727, -1, 16, 8.00, 143589488
727, 0, 16, 8.00, 143601576
727, 0, 16, 8.00, 143613596
733, 6, 16, 8.00, 143625616
797, 64, 16, 8.00, 143637640
782, -15, 16, 8.00, 143649764
764, -18, 16, 8.00, 143661948
753, -11, 16, 8.00, 143674124
747, -6, 16, 8.00, 143686288
744, -3, 16, 8.00, 143698372
742, -2, 16, 8.00, 143710468
740, -2, 16, 8.00, 143722560
739, -1, 16, 8.00, 143737400
736, -3, 16, 8.00, 143749484
735, -1, 16, 8.00, 143761568
735, 0, 16, 8.00, 143773656
733, -2, 16, 8.00, 143785688
732, -1, 16, 8.00, 143797844
732, 0, 16, 8.00, 143809924
731, -1, 16, 8.00, 143821960
730, -1, 16, 8.00, 143834048
729, -1, 16, 8.00, 143846120
729, 0, 16, 8.00, 143858196
728, -1, 16, 8.00, 143870216
728, 0, 16, 8.00, 143882308
727, -1, 16, 8.00, 143894340
726, -1, 16, 8.00, 143916248
725, -1, 16, 8.00, 143928268
725, 0, 16, 8.00, 143940276
727, 2, 16, 8.00, 143952372
791, 64, 16, 8.00, 143967100
818, 27, 16, 8.00, 143979224
783, -35, 16, 8.00, 143991400
770, -13, 16, 8.00, 144003576
760, -10, 16, 8.00, 144015820
757, -3, 16, 8.00, 144027984
755, -2, 16, 8.00, 144040148
751, -4, 16, 8.00, 144052328
750, -1, 16, 8.00, 144064412
747, -3, 16, 8.00, 144076488
747, 0, 16, 8.00, 144088640
744, -3, 16, 8.00, 144100736
744, 0, 16, 8.00, 144112888
743, -1, 16, 8.00, 144124996
