ADC_filtered,ADC_diff,current,charging_time,time
843, 0, 16, 8.00, 399881292
843, 0, 16, 8.00, 399893296
843, 0, 16, 8.00, 399905296
849, 6, 16, 8.00, 399917292
857, 8, 16, 8.00, 399929300
868, 11, 16, 8.00, 399941304
858, -10, 16, 8.00, 399953400
856, -2, 16, 8.00, 399965548
910, 54, 16, 8.00, 399977620
906, -4, 16, 8.00, 399992428
891, -15, 16, 8.00, 400004492
881, -10, 16, 8.00, 400016644
874, -7, 16, 8.00, 400028808
866, -8, 16, 8.00, 400040884
862, -4, 16, 8.00, 400052948
857, -5, 16, 8.00, 400065012
854, -3, 16, 8.00, 400077076
852, -2, 16, 8.00, 400089148
850, -2, 16, 8.00, 400101212
848, -2, 16, 8.00, 400113256
847, -1, 16, 8.00, 400125316
845, -2, 16, 8.00, 400137384
844, -1, 16, 8.00, 400149448
843, -1, 16, 8.00, 400161500
842, -1, 16, 8.00, 400173564
841, -1, 16, 8.00, 400185620
840, -1, 16, 8.00, 400200408
839, -1, 16, 8.00, 400212464
839, 0, 16, 8.00, 400224592
838, -1, 16, 8.00, 400236676
837, -1, 16, 8.00, 400248808
837, 0, 16, 8.00, 400260876
837, 0, 16, 8.00, 400272956
836, -1, 16, 8.00, 400285028
835, -1, 16, 8.00, 400297160
835, 0, 16, 8.00, 400309300
834, -1, 16, 8.00, 400321376
834, 0, 16, 8.00, 400333492
834, 0, 16, 8.00, 400345572
833, -1, 16, 8.00, 400357652
833, 0, 16, 8.00, 400369724
832, -1, 16, 8.00, 400381804
832, 0, 16, 8.00, 400393932
831, -1, 16, 8.00, 400416540
831, 0, 16, 8.00, 400431396
831, 0, 16, 8.00, 400443408
830, -1, 16, 8.00, 400455424
830, 0, 16, 8.00, 400467488
830, 0, 16, 8.00, 400479500
830, 0, 16, 8.00, 400491592
830, 0, 16, 8.00, 400503672
829, -1, 16, 8.00, 400515740
829, 0, 16, 8.00, 400527936
828, -1, 16, 8.00, 400539948
828, 0, 16, 8.00, 400552084
828, 0, 16, 8.00, 400564084
828, 0, 16, 8.00, 400576148
827, -1, 16, 8.00, 400588224
828, 1, 16, 8.00, 400600360
827, -1, 16, 8.00, 400612452
827, 0, 16, 8.00, 400624588
826, -1, 16, 8.00, 400639412
826, 0, 16, 8.00, 400651472
826, 0, 16, 8.00, 400663480
826, 0, 16, 8.00, 400675544
826, 0, 16, 8.00, 400695496
825, -1, 16, 8.00, 400707504
825, 0, 16, 8.00, 400719564
825, 0, 16, 8.00, 400731568
827, 2, 16, 8.00, 400743576
829, 2, 16, 8.00, 400755588
848, 19, 16, 8.00, 400767584
854, 6, 16, 8.00, 400779676
905, 51, 16, 8.00, 400791828
940, 35, 16, 8.00, 400803932
952, 12, 16, 8.00, 400816096
961, 9, 16, 8.00, 400828192
949, -12, 16, 8.00, 400840196
929, -20, 16, 8.00, 400855132
922, -7, 16, 8.00, 400867292
915, -7, 16, 8.00, 400879440
910, -5, 16, 8.00, 400891560
904, -6, 16, 8.00, 400903620
901, -3, 16, 8.00, 400915752
898, -3, 16, 8.00, 400927828
896, -2, 16, 8.00, 400939888
895, -1, 16, 8.00, 400951936
892, -3, 16, 8.00, 400963996
890, -2, 16, 8.00, 400976132
889, -1, 16, 8.00, 400988204
887, -2, 16, 8.00, 401000280
886, -1, 16, 8.00, 401012332
885, -1, 16, 8.00, 401024392
884, -1, 16, 8.00, 401036460
882, -2, 16, 8.00, 401048524
881, -1, 16, 8.00, 401063340
880, -1, 16, 8.00, 401075400
880, 0, 16, 8.00, 401087468
879, -1, 16, 8.00, 401099548
878, -1, 16, 8.00, 401111604
877, -1, 16, 8.00, 401123740
876, -1, 16, 8.00, 401135800
875, -1, 16, 8.00, 401147868
875, 0, 16, 8.00, 401159936
874, -1, 16, 8.00, 401172004
874, 0, 16, 8.00, 401184064
873, -1, 16, 8.00, 401196144
872, -1, 16, 8.00, 401208280
871, -1, 16, 8.00, 401220348
871, 0, 16, 8.00, 401232472
870, -1, 16, 8.00, 401244556
870, 0, 16, 8.00, 401256692
870, 0, 16, 8.00, 401268776
869, -1, 16, 8.00, 401283556
868, -1, 16, 8.00, 401295624
868, 0, 16, 8.00, 401307696
867, -1, 16, 8.00, 401319772
866, -1, 16, 8.00, 401331892
866, 0, 16, 8.00, 401343956
866, 0, 16, 8.00, 401355976
866, 0, 16, 8.00, 401367992
866, 0, 16, 8.00, 401379996
865, -1, 16, 8.00, 401392072
865, 0, 16, 8.00, 401404200
864, -1, 16, 8.00, 401426244
864, 0, 16, 8.00, 401438356
863, -1, 16, 8.00, 401450372
863, 0, 16, 8.00, 401462436
863, 0, 16, 8.00, 401474448
863, 0, 16, 8.00, 401486448
862, -1, 16, 8.00, 401501308
862, 0, 16, 8.00, 401513436
862, 0, 16, 8.00, 401525512
862, 0, 16, 8.00, 401537584
861, -1, 16, 8.00, 401549588
861, 0, 16, 8.00, 401561784
861, 0, 16, 8.00, 401573860
860, -1, 16, 8.00, 401585872
863, 3, 16, 8.00, 401597932
878, 15, 16, 8.00, 401609936
926, 48, 16, 8.00, 401622044
935, 9, 16, 8.00, 401634140
953, 18, 16, 8.00, 401646200
942, -11, 16, 8.00, 401658368
935, -7, 16, 8.00, 401670516
920, -15, 16, 8.00, 401682664
910, -10, 16, 8.00, 401694820
901, -9, 16, 8.00, 401709692
896, -5, 16, 8.00, 401721820
894, -2, 16, 8.00, 401733960
886, -8, 16, 8.00, 401756496
885, -1, 16, 8.00, 401768564
881, -4, 16, 8.00, 401780624
880, -1, 16, 8.00, 401792672
879, -1, 16, 8.00, 401804732
876, -3, 16, 8.00, 401816800
876, 0, 16, 8.00, 401828948
873, -3, 16, 8.00, 401840964
873, 0, 16, 8.00, 401853076
872, -1, 16, 8.00, 401865088
871, -1, 16, 8.00, 401877156
870, -1, 16, 8.00, 401889220
868, -2, 16, 8.00, 401901280
868, 0, 16, 8.00, 401913344
866, -2, 16, 8.00, 401928136
866, 0, 16, 8.00, 401940196
865, -1, 16, 8.00, 401952212
865, 0, 16, 8.00, 401964284
865, 0, 16, 8.00, 401976300
863, -2, 16, 8.00, 401988312
861, -2, 16, 8.00, 402000372
861, 0, 16, 8.00, 402012436
861, 0, 16, 8.00, 402024528
859, -2, 16, 8.00, 402036540
859, 0, 16, 8.00, 402048592
858, -1, 16, 8.00, 402060604
858, 0, 16, 8.00, 402072680
858, 0, 16, 8.00, 402084688
857, -1, 16, 8.00, 402096688
856, -1, 16, 8.00, 402108752
856, 0, 16, 8.00, 402120824
856, 0, 16, 8.00, 402132832
855, -1, 16, 8.00, 402147592
855, 0, 16, 8.00, 402159668
854, -1, 16, 8.00, 402171744
854, 0, 16, 8.00, 402183800
854, 0, 16, 8.00, 402195816
853, -1, 16, 8.00, 402207836
853, 0, 16, 8.00, 402219908
853, 0, 16, 8.00, 402231908
852, -1, 16, 8.00, 402243920
852, 0, 16, 8.00, 402256056
851, -1, 16, 8.00, 402268072
851, 0, 16, 8.00, 402280200
851, 0, 16, 8.00, 402292220
852, 1, 16, 8.00, 402304296
851, -1, 16, 8.00, 402316320
850, -1, 16, 8.00, 402328384
850, 0, 16, 8.00, 402340440
850, 0, 16, 8.00, 402355248
850, 0, 16, 8.00, 402367320
850, 0, 16, 8.00, 402379380
850, 0, 16, 8.00, 402391388
849, -1, 16, 8.00, 402403460
848, -1, 16, 8.00, 402415588
847, -1, 16, 8.00, 402434480
847, 0, 16, 8.00, 402446600
846, -1, 16, 8.00, 402458612
847, 1, 16, 8.00, 402470676
855, 8, 16, 8.00, 402482684
857, 2, 16, 8.00, 402494692
864, 7, 16, 8.00, 402506700
887, 23, 16, 8.00, 402518704
948, 61, 16, 8.00, 402530864
944, -4, 16, 8.00, 402543032
961, 17, 16, 8.00, 402555172
939, -22, 16, 8.00, 402567340
920, -19, 16, 8.00, 402582348
910, -10, 16, 8.00, 402594560
905, -5, 16, 8.00, 402606760
900, -5, 16, 8.00, 402618892
891, -9, 16, 8.00, 402631088
886, -5, 16, 8.00, 402643220
884, -2, 16, 8.00, 402655284
882, -2, 16, 8.00, 402667412
878, -4, 16, 8.00, 402679464
876, -2, 16, 8.00, 402691528
875, -1, 16, 8.00, 402703664
872, -3, 16, 8.00, 402715740
869, -3, 16, 8.00, 402727800
870, 1, 16, 8.00, 402739848
868, -2, 16, 8.00, 402751924
867, -1, 16, 8.00, 402763992
866, -1, 16, 8.00, 402776060
864, -2, 16, 8.00, 402790912
864, 0, 16, 8.00, 402803040
861, -3, 16, 8.00, 402825440
860, -1, 16, 8.00, 402837580
860, 0, 16, 8.00, 402849712
860, 0, 16, 8.00, 402861776
860, 0, 16, 8.00, 402873856
859, -1, 16, 8.00, 402885932
859, 0, 16, 8.00, 402898076
859, 0, 16, 8.00, 402910228
857, -2, 16, 8.00, 402922312
856, -1, 16, 8.00, 402934432
855, -1, 16, 8.00, 402946564
854, -1, 16, 8.00, 402958700
854, 0, 16, 8.00, 402970832
855, 1, 16, 8.00, 402982924
854, -1, 16, 8.00, 402995000
853, -1, 16, 8.00, 403009888
853, 0, 16, 8.00, 403022020
852, -1, 16, 8.00, 403034104
853, 1, 16, 8.00, 403046248
853, 0, 16, 8.00, 403058316
852, -1, 16, 8.00, 403070396
851, -1, 16, 8.00, 403082528
851, 0, 16, 8.00, 403094660
850, -1, 16, 8.00, 403106808
849, -1, 16, 8.00, 403119016
849, 0, 16, 8.00, 403131212
849, 0, 16, 8.00, 403143276
848, -1, 16, 8.00, 403155420
847, -1, 16, 8.00, 403167556
847, 0, 16, 8.00, 403179696
846, -1, 16, 8.00, 403191780
846, 0, 16, 8.00, 403203988
845, -1, 16, 8.00, 403218924
845, 0, 16, 8.00, 403231060
844, -1, 16, 8.00, 403243144
845, 1, 16, 8.00, 403255356
844, -1, 16, 8.00, 403267440
844, 0, 16, 8.00, 403279636
844, 0, 16, 8.00, 403291784
843, -1, 16, 8.00, 403303936
843, 0, 16, 8.00, 403316140
843, 0, 16, 8.00, 403328284
843, 0, 16, 8.00, 403340436
843, 0, 16, 8.00, 403352596
843, 0, 16, 8.00, 403364748
843, 0, 16, 8.00, 403376884
843, 0, 16, 8.00, 403389032
842, -1, 16, 8.00, 403401180
849, 7, 16, 8.00, 403413384
869, 20, 16, 8.00, 403425540
884, 15, 16, 8.00, 403440588
904, 20, 16, 8.00, 403452832
902, -2, 16, 8.00, 403465068
919, 17, 16, 8.00, 403477264
934, 15, 16, 8.00, 403489504
903, -31, 16, 8.00, 403501740
893, -10, 16, 8.00, 403514028
886, -7, 16, 8.00, 403526332
883, -3, 16, 8.00, 403538540
876, -7, 16, 8.00, 403550744
868, -8, 16, 8.00, 403562948
865, -3, 16, 8.00, 403575160
863, -2, 16, 8.00, 403587376
861, -2, 16, 8.00, 403599580
860, -1, 16, 8.00, 403611796
857, -3, 16, 8.00, 403624008
857, 0, 16, 8.00, 403636212
855, -2, 16, 8.00, 403651132
854, -1, 16, 8.00, 403663336
853, -1, 16, 8.00, 403675548
852, -1, 16, 8.00, 403687752
850, -2, 16, 8.00, 403699968
849, -1, 16, 8.00, 403712176
849, 0, 16, 8.00, 403724384
848, -1, 16, 8.00, 403736540
847, -1, 16, 8.00, 403748748
848, 1, 16, 8.00, 403760944
847, -1, 16, 8.00, 403773084
846, -1, 16, 8.00, 403785292
845, -1, 16, 8.00, 403797504
844, -1, 16, 8.00, 403809704
844, 0, 16, 8.00, 403821912
844, 0, 16, 8.00, 403834072
843, -1, 16, 8.00, 403846232
842, -1, 16, 8.00, 403861276
843, 1, 16, 8.00, 403873472
843, 0, 16, 8.00, 403893360
841, -2, 16, 8.00, 403905448
841, 0, 16, 8.00, 403917584
841, 0, 16, 8.00, 403929664
841, 0, 16, 8.00, 403941744
840, -1, 16, 8.00, 403953832
840, 0, 16, 8.00, 403965984
840, 0, 16, 8.00, 403978072
840, 0, 16, 8.00, 403990216
839, -1, 16, 8.00, 404002304
839, 0, 16, 8.00, 404014448
838, -1, 16, 8.00, 404026536
838, 0, 16, 8.00, 404038680
838, 0, 16, 8.00, 404050836
838, 0, 16, 8.00, 404062916
838, 0, 16, 8.00, 404077796
837, -1, 16, 8.00, 404089880
837, 0, 16, 8.00, 404102020
836, -1, 16, 8.00, 404114156
836, 0, 16, 8.00, 404126288
836, 0, 16, 8.00, 404138360
835, -1, 16, 8.00, 404150444
835, 0, 16, 8.00, 404162592
835, 0, 16, 8.00, 404174680
835, 0, 16, 8.00, 404186680
835, 0, 16, 8.00, 404198752
834, -1, 16, 8.00, 404210836
834, 0, 16, 8.00, 404233528
833, -1, 16, 8.00, 404245612
833, 0, 16, 8.00, 404257676
832, -1, 16, 8.00, 404269752
833, 1, 16, 8.00, 404281812
836, 3, 16, 8.00, 404293888
858, 22, 16, 8.00, 404308736
855, -3, 16, 8.00, 404320904
937, 82, 16, 8.00, 404333036
934, -3, 16, 8.00, 404345220
935, 1, 16, 8.00, 404357368
942, 7, 16, 8.00, 404369468
959, 17, 16, 8.00, 404381556
942, -17, 16, 8.00, 404393724
924, -18, 16, 8.00, 404405936
919, -5, 16, 8.00, 404418156
913, -6, 16, 8.00, 404430288
905, -8, 16, 8.00, 404442428
901, -4, 16, 8.00, 404454572
897, -4, 16, 8.00, 404466720
895, -2, 16, 8.00, 404478860
891, -4, 16, 8.00, 404490992
890, -1, 16, 8.00, 404503120
887, -3, 16, 8.00, 404518096
886, -1, 16, 8.00, 404530244
884, -2, 16, 8.00, 404542312
883, -1, 16, 8.00, 404554448
882, -1, 16, 8.00, 404566584
880, -2, 16, 8.00, 404578724
880, 0, 16, 8.00, 404590860
878, -2, 16, 8.00, 404602888
877, -1, 16, 8.00, 404615024
876, -1, 16, 8.00, 404627152
875, -1, 16, 8.00, 404639284
874, -1, 16, 8.00, 404651424
873, -1, 16, 8.00, 404663564
873, 0, 16, 8.00, 404675708
872, -1, 16, 8.00, 404687800
871, -1, 16, 8.00, 404699940
870, -1, 16, 8.00, 404712072
870, 0, 16, 8.00, 404726988
869, -1, 16, 8.00, 404739084
869, 0, 16, 8.00, 404751164
868, -1, 16, 8.00, 404763248
867, -1, 16, 8.00, 404775384
867, 0, 16, 8.00, 404787528
867, 0, 16, 8.00, 404799552
866, -1, 16, 8.00, 404811708
866, 0, 16, 8.00, 404823776
864, -2, 16, 8.00, 404835864
864, 0, 16, 8.00, 404848004
864, 0, 16, 8.00, 404860096
864, 0, 16, 8.00, 404872184
862, -2, 16, 8.00, 404884280
862, 0, 16, 8.00, 404896480
862, 0, 16, 8.00, 404908568
861, -1, 16, 8.00, 404920724
861, 0, 16, 8.00, 404932944
861, 0, 16, 8.00, 404954652
861, 0, 16, 8.00, 404966736
859, -2, 16, 8.00, 404978816
859, 0, 16, 8.00, 404990956
858, -1, 16, 8.00, 405003048
859, 1, 16, 8.00, 405015172
859, 0, 16, 8.00, 405027248
858, -1, 16, 8.00, 405039332
858, 0, 16, 8.00, 405051540
857, -1, 16, 8.00, 405063620
856, -1, 16, 8.00, 405075824
857, 1, 16, 8.00, 405087948
857, 0, 16, 8.00, 405100032
856, -1, 16, 8.00, 405112108
856, 0, 16, 8.00, 405124248
858, 2, 16, 8.00, 405136332
873, 15, 16, 8.00, 405148408
881, 8, 16, 8.00, 405163412
897, 16, 16, 8.00, 405175504
913, 16, 16, 8.00, 405187684
923, 10, 16, 8.00, 405199800
939, 16, 16, 8.00, 405211976
949, 10, 16, 8.00, 405224140
930, -19, 16, 8.00, 405246276
919, -11, 16, 8.00, 405258508
909, -10, 16, 8.00, 405270744
906, -3, 16, 8.00, 405282952
901, -5, 16, 8.00, 405295108
897, -4, 16, 8.00, 405307256
893, -4, 16, 8.00, 405319384
890, -3, 16, 8.00, 405331516
887, -3, 16, 8.00, 405343652
886, -1, 16, 8.00, 405355796
884, -2, 16, 8.00, 405367940
882, -2, 16, 8.00, 405382928
880, -2, 16, 8.00, 405395064
879, -1, 16, 8.00, 405407208
879, 0, 16, 8.00, 405419352
877, -2, 16, 8.00, 405431448
876, -1, 16, 8.00, 405443596
875, -1, 16, 8.00, 405455732
874, -1, 16, 8.00, 405467864
873, -1, 16, 8.00, 405480004
873, 0, 16, 8.00, 405492144
872, -1, 16, 8.00, 405504240
871, -1, 16, 8.00, 405516392
871, 0, 16, 8.00, 405528532
870, -1, 16, 8.00, 405540616
869, -1, 16, 8.00, 405552752
868, -1, 16, 8.00, 405564888
868, 0, 16, 8.00, 405577032
867, -1, 16, 8.00, 405591920
866, -1, 16, 8.00, 405604056
866, 0, 16, 8.00, 405616192
865, -1, 16, 8.00, 405628280
865, 0, 16, 8.00, 405640428
865, 0, 16, 8.00, 405652512
864, -1, 16, 8.00, 405664592
863, -1, 16, 8.00, 405676724
863, 0, 16, 8.00, 405688868
863, 0, 16, 8.00, 405701024
862, -1, 16, 8.00, 405713112
862, 0, 16, 8.00, 405725260
862, 0, 16, 8.00, 405737352
861, -1, 16, 8.00, 405749436
861, 0, 16, 8.00, 405761580
860, -1, 16, 8.00, 405773660
860, 0, 16, 8.00, 405785804
861, 1, 16, 8.00, 405797900
859, -2, 16, 8.00, 405812784
858, -1, 16, 8.00, 405824920
859, 1, 16, 8.00, 405837068
859, 0, 16, 8.00, 405849160
858, -1, 16, 8.00, 405861240
858, 0, 16, 8.00, 405873368
858, 0, 16, 8.00, 405885448
858, 0, 16, 8.00, 405897524
857, -1, 16, 8.00, 405909680
857, 0, 16, 8.00, 405921828
857, 0, 16, 8.00, 405933916
856, -1, 16, 8.00, 405945988
856, 0, 16, 8.00, 405958120
856, 0, 16, 8.00, 405970204
856, 0, 16, 8.00, 405982360
855, -1, 16, 8.00, 405994520
855, 0, 16, 8.00, 406014544
854, -1, 16, 8.00, 406029476
863, 9, 16, 8.00, 406041620
888, 25, 16, 8.00, 406053708
874, -14, 16, 8.00, 406065872
882, 8, 16, 8.00, 406078100
891, 9, 16, 8.00, 406090272
920, 29, 16, 8.00, 406102360
939, 19, 16, 8.00, 406114616
931, -8, 16, 8.00, 406126864
917, -14, 16, 8.00, 406139076
902, -15, 16, 8.00, 406151308
897, -5, 16, 8.00, 406163612
890, -7, 16, 8.00, 406175752
884, -6, 16, 8.00, 406187888
880, -4, 16, 8.00, 406200020
875, -5, 16, 8.00, 406212156
872, -3, 16, 8.00, 406224288
870, -2, 16, 8.00, 406239284
866, -4, 16, 8.00, 406261932
865, -1, 16, 8.00, 406274080
863, -2, 16, 8.00, 406286160
862, -1, 16, 8.00, 406298212
861, -1, 16, 8.00, 406310284
859, -2, 16, 8.00, 406322428
858, -1, 16, 8.00, 406334572
857, -1, 16, 8.00, 406346704
856, -1, 16, 8.00, 406358840
855, -1, 16, 8.00, 406370964
854, -1, 16, 8.00, 406383108
853, -1, 16, 8.00, 406395248
853, 0, 16, 8.00, 406407384
852, -1, 16, 8.00, 406419480
851, -1, 16, 8.00, 406431624
851, 0, 16, 8.00, 406443760
850, -1, 16, 8.00, 406458644
849, -1, 16, 8.00, 406470788
848, -1, 16, 8.00, 406482932
848, 0, 16, 8.00, 406495072
847, -1, 16, 8.00, 406507144
846, -1, 16, 8.00, 406519284
847, 1, 16, 8.00, 406531424
846, -1, 16, 8.00, 406543512
846, 0, 16, 8.00, 406555660
845, -1, 16, 8.00, 406567748
845, 0, 16, 8.00, 406579872
845, 0, 16, 8.00, 406591956
845, 0, 16, 8.00, 406603976
843, -2, 16, 8.00, 406616000
843, 0, 16, 8.00, 406628068
842, -1, 16, 8.00, 406640156
843, 1, 16, 8.00, 406652300
843, 0, 16, 8.00, 406664384
842, -1, 16, 8.00, 406679200
842, 0, 16, 8.00, 406691336
841, -1, 16, 8.00, 406703424
841, 0, 16, 8.00, 406715560
841, 0, 16, 8.00, 406727580
841, 0, 16, 8.00, 406739580
840, -1, 16, 8.00, 406751596
841, 1, 16, 8.00, 406763676
840, -1, 16, 8.00, 406775692
840, 0, 16, 8.00, 406787820
840, 0, 16, 8.00, 406799836
839, -1, 16, 8.00, 406811864
839, 0, 16, 8.00, 406823948
839, 0, 16, 8.00, 406835972
838, -1, 16, 8.00, 406848000
838, 0, 16, 8.00, 406860064
838, 0, 16, 8.00, 406872080
838, 0, 16, 8.00, 406886992
838, 0, 16, 8.00, 406899076
838, 0, 16, 8.00, 406911168
838, 0, 16, 8.00, 406923256
837, -1, 16, 8.00, 406935348
836, -1, 16, 8.00, 406947476
837, 1, 16, 8.00, 406959620
845, 8, 16, 8.00, 406971780
871, 26, 16, 8.00, 406983936
859, -12, 16, 8.00, 406996120
856, -3, 16, 8.00, 407008284
870, 14, 16, 8.00, 407020508
912, 42, 16, 8.00, 407032616
935, 23, 16, 8.00, 407044852
943, 8, 16, 8.00, 407057084
927, -16, 16, 8.00, 407079820
910, -17, 16, 8.00, 407092056
900, -10, 16, 8.00, 407107068
894, -6, 16, 8.00, 407119292
890, -4, 16, 8.00, 407131448
884, -6, 16, 8.00, 407143592
882, -2, 16, 8.00, 407155740
880, -2, 16, 8.00, 407167880
878, -2, 16, 8.00, 407180080
875, -3, 16, 8.00, 407192208
872, -3, 16, 8.00, 407204340
872, 0, 16, 8.00, 407216480
870, -2, 16, 8.00, 407228512
869, -1, 16, 8.00, 407240652
867, -2, 16, 8.00, 407252788
864, -3, 16, 8.00, 407271680
863, -1, 16, 8.00, 407283828
862, -1, 16, 8.00, 407295904
861, -1, 16, 8.00, 407307976
860, -1, 16, 8.00, 407322756
859, -1, 16, 8.00, 407334900
858, -1, 16, 8.00, 407347040
857, -1, 16, 8.00, 407359168
858, 1, 16, 8.00, 407371300
857, -1, 16, 8.00, 407383388
855, -2, 16, 8.00, 407395532
855, 0, 16, 8.00, 407407676
855, 0, 16, 8.00, 407419760
854, -1, 16, 8.00, 407431840
853, -1, 16, 8.00, 407443972
853, 0, 16, 8.00, 407456112
852, -1, 16, 8.00, 407468200
852, 0, 16, 8.00, 407480348
851, -1, 16, 8.00, 407492428
850, -1, 16, 8.00, 407504560
850, 0, 16, 8.00, 407516696
850, 0, 16, 8.00, 407528776
849, -1, 16, 8.00, 407543672
849, 0, 16, 8.00, 407555800
848, -1, 16, 8.00, 407567884
847, -1, 16, 8.00, 407580020
847, 0, 16, 8.00, 407592156
847, 0, 16, 8.00, 407604256
847, 0, 16, 8.00, 407616336
846, -1, 16, 8.00, 407628404
845, -1, 16, 8.00, 407640532
845, 0, 16, 8.00, 407652676
845, 0, 16, 8.00, 407664772
845, 0, 16, 8.00, 407676788
844, -1, 16, 8.00, 407688852
844, 0, 16, 8.00, 407700988
843, -1, 16, 8.00, 407713068
843, 0, 16, 8.00, 407725208
843, 0, 16, 8.00, 407737292
843, 0, 16, 8.00, 407752204
842, -1, 16, 8.00, 407764292
842, 0, 16, 8.00, 407776432
842, 0, 16, 8.00, 407788516
842, 0, 16, 8.00, 407800604
841, -1, 16, 8.00, 407812680
841, 0, 16, 8.00, 407824820
841, 0, 16, 8.00, 407836912
841, 0, 16, 8.00, 407848932
840, -1, 16, 8.00, 407861024
840, 0, 16, 8.00, 407873148
840, 0, 16, 8.00, 407885232
840, 0, 16, 8.00, 407897320
848, 8, 16, 8.00, 407909420
873, 25, 16, 8.00, 407921500
869, -4, 16, 8.00, 407933672
886, 17, 16, 8.00, 407945804
892, 6, 16, 8.00, 407960716
921, 29, 16, 8.00, 407972812
909, -12, 16, 8.00, 407984992
878, -31, 16, 8.00, 407997212
876, -2, 16, 8.00, 408009440
866, -10, 16, 8.00, 408021564
861, -5, 16, 8.00, 408033796
857, -4, 16, 8.00, 408046012
853, -4, 16, 8.00, 408058224
849, -4, 16, 8.00, 408070364
845, -4, 16, 8.00, 408082512
844, -1, 16, 8.00, 408094648
842, -2, 16, 8.00, 408106860
841, -1, 16, 8.00, 408119068
840, -1, 16, 8.00, 408131264
837, -3, 16, 8.00, 408154036
837, 0, 16, 8.00, 408166248
836, -1, 16, 8.00, 408181168
835, -1, 16, 8.00, 408193384
834, -1, 16, 8.00, 408205592
833, -1, 16, 8.00, 408217808
833, 0, 16, 8.00, 408230020
833, 0, 16, 8.00, 408242184
832, -1, 16, 8.00, 408254348
831, -1, 16, 8.00, 408274856
831, 0, 16, 8.00, 408287064
830, -1, 16, 8.00, 408299144
829, -1, 16, 8.00, 408311276
829, 0, 16, 8.00, 408323416
829, 0, 16, 8.00, 408335504
829, 0, 16, 8.00, 408347668
828, -1, 16, 8.00, 408359828
828, 0, 16, 8.00, 408372032
828, 0, 16, 8.00, 408384168
828, 0, 16, 8.00, 408396320
827, -1, 16, 8.00, 408411244
827, 0, 16, 8.00, 408423456
826, -1, 16, 8.00, 408435604
826, 0, 16, 8.00, 408447812
826, 0, 16, 8.00, 408459948
825, -1, 16, 8.00, 408472100
825, 0, 16, 8.00, 408484308
825, 0, 16, 8.00, 408496464
824, -1, 16, 8.00, 408508624
824, 0, 16, 8.00, 408520760
824, 0, 16, 8.00, 408532912
824, 0, 16, 8.00, 408545052
824, 0, 16, 8.00, 408557132
823, -1, 16, 8.00, 408569284
823, 0, 16, 8.00, 408581428
823, 0, 16, 8.00, 408593520
822, -1, 16, 8.00, 408605596
823, 1, 16, 8.00, 408620448
822, -1, 16, 8.00, 408632536
822, 0, 16, 8.00, 408644744
822, 0, 16, 8.00, 408656904
822, 0, 16, 8.00, 408669056
822, 0, 16, 8.00, 408681204
821, -1, 16, 8.00, 408693352
822, 1, 16, 8.00, 408705560
821, -1, 16, 8.00, 408717644
821, 0, 16, 8.00, 408729848
822, 1, 16, 8.00, 408741940
829, 7, 16, 8.00, 408754032
831, 2, 16, 8.00, 408766112
847, 16, 16, 8.00, 408778192
853, 6, 16, 8.00, 408790372
875, 22, 16, 8.00, 408802464
931, 56, 16, 8.00, 408814644
921, -10, 16, 8.00, 408826896
899, -22, 16, 8.00, 408841832
906, 7, 16, 8.00, 408854056
882, -24, 16, 8.00, 408866156
871, -11, 16, 8.00, 408878388
866, -5, 16, 8.00, 408890620
859, -7, 16, 8.00, 408902764
855, -4, 16, 8.00, 408914976
854, -1, 16, 8.00, 408927188
852, -2, 16, 8.00, 408939328
848, -4, 16, 8.00, 408951524
847, -1, 16, 8.00, 408963724
845, -2, 16, 8.00, 408975920
845, 0, 16, 8.00, 408988124
843, -2, 16, 8.00, 409000276
841, -2, 16, 8.00, 409012484
840, -1, 16, 8.00, 409024628
839, -1, 16, 8.00, 409036840
838, -1, 16, 8.00, 409051816
837, -1, 16, 8.00, 409064028
836, -1, 16, 8.00, 409076228
835, -1, 16, 8.00, 409088428
834, -1, 16, 8.00, 409100640
833, -1, 16, 8.00, 409112848
831, -2, 16, 8.00, 409125060
831, 0, 16, 8.00, 409137208
829, -2, 16, 8.00, 409149360
830, 1, 16, 8.00, 409161564
829, -1, 16, 8.00, 409173704
829, 0, 16, 8.00, 409185904
828, -1, 16, 8.00, 409198056
828, 0, 16, 8.00, 409210192
826, -2, 16, 8.00, 409232840
825, -1, 16, 8.00, 409244912
825, 0, 16, 8.00, 409256996
824, -1, 16, 8.00, 409281876
824, 0, 16, 8.00, 409294020
825, 1, 16, 8.00, 409306040
824, -1, 16, 8.00, 409318048
824, 0, 16, 8.00, 409330176
824, 0, 16, 8.00, 409342264
824, 0, 16, 8.00, 409354360
824, 0, 16, 8.00, 409366448
823, -1, 16, 8.00, 409378588
822, -1, 16, 8.00, 409390716
822, 0, 16, 8.00, 409402852
822, 0, 16, 8.00, 409414940
821, -1, 16, 8.00, 409427036
822, 1, 16, 8.00, 409439180
821, -1, 16, 8.00, 409451260
821, 0, 16, 8.00, 409463388
820, -1, 16, 8.00, 409475472
820, 0, 16, 8.00, 409490408
819, -1, 16, 8.00, 409502508
819, 0, 16, 8.00, 409514632
818, -1, 16, 8.00, 409526716
818, 0, 16, 8.00, 409538856
818, 0, 16, 8.00, 409550948
818, 0, 16, 8.00, 409563040
